2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Total persons charged,v52125682,46.152.7,1.00
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Total persons charged,v52125682,46.152.7,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Total persons charged,v52125682,46.152.7,0.00
2006,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.00
2007,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.97
2008,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.00
2009,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.00
2010,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.00
2011,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.92
2012,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,1.82
2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.90
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v52125684,46.152.8,0.00
2006,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,0.00
2007,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,1.00
2008,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,0.00
2009,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,0.00
2010,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,0.00
2011,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,1.00
2012,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,2.00
2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,1.00
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Total adult charged,v52125677,46.152.9,0.00
2006,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,0.00
2007,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,1.06
2008,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,0.00
2009,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,0.00
2010,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,0.00
2011,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,1.01
2012,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,1.98
2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,0.98
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v52125678,46.152.10,0.00
2006,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2007,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2008,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2009,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2010,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2011,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2012,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Total youth charged,v52125685,46.152.11,0.00
2006,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2007,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2008,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2009,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2010,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2011,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2012,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v52125686,46.152.12,0.00
2006,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2007,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2008,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2009,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2010,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2011,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2012,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Total, youth not charged,v53123959,46.152.13,0.00
2006,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2007,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2008,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2009,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2010,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2011,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2012,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2013,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2014,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2015,"Guelph, Ontario","Impaired operation, causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v53123960,46.152.14,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Actual incidents,v62136581,46.153.1,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate per 100000 population,v62136582,46.153.2,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,..
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Percentage change in rate,v62136583,46.153.3,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total cleared,v62136584,46.153.4,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared by charge,v62136585,46.153.5,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Cleared otherwise,v62136586,46.153.6,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total persons charged,v62136587,46.153.7,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, total persons charged per 100000 population aged 12 years and over,v62136588,46.153.8,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total adult charged,v62136589,46.153.9,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, adult charged per 100000 population aged 18 years and over,v62136590,46.153.10,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total youth charged,v62136591,46.153.11,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth charged per 100000 population aged 12 to 17 years,v62136592,46.153.12,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Total, youth not charged,v62136593,46.153.13,0.00
2006,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,..
2007,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,..
2008,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2009,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2010,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2011,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2012,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2013,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2014,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2015,"Guelph, Ontario","Impaired operation (drugs), causing bodily harm",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136594,46.153.14,0.00
2005,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,..
2006,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,199.00
2007,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,162.00
2008,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,191.00
2009,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,187.00
2010,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,174.00
2011,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,179.00
2012,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,175.00
2013,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,126.00
2014,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,157.00
2015,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Actual incidents,v52125687,46.154.1,146.00
2005,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Rate per 100000 population,v52125693,46.154.2,..
2006,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Rate per 100000 population,v52125693,46.154.2,165.94
2007,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Rate per 100000 population,v52125693,46.154.2,134.33
2008,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Rate per 100000 population,v52125693,46.154.2,156.89
2009,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Rate per 100000 population,v52125693,46.154.2,152.31
2010,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Rate per 100000 population,v52125693,46.154.2,139.97
2011,"Guelph, Ontario","Impaired operation of motor vehicle, vessel or aircraft",Rate per 100000 population,v52125693,46.154.2,142.42
